naid,localId,seriesNaid,seriesLocalId,seriesTitle,containerId,title,workingStartDate,workingEndDate,workingDateLabel,datePrecision,dateBasis,chapter,selection,routing,accessStatus,accessRestrictionNote,useStatus,markerStatus,markerRecordGroup,markerOffice,markerSeries,markerSubseries,markerOaId,markerFolderId,objectId,pdfBytes,ocrCharacterCount,memosToPresident,memosToScowcroft,memosToPorter,memorandaOfConversation,meetingRecords,withdrawalSheets,economicSignalTotal,tradeSignals,financeSignals,summitsSignals,transitionSignals,controlsSignals,reviewTopics,reviewFocus,economicSubjectLeads,archivalLocator,catalogUrl,pdfUrl
509545294,03832-007,2600796,GB-POD-010,Cooper Evans' Subject Files,03832,U.S. Agricultural Trade & Development Mission to Singapore/Indonesia 1988,1988-01-01,1988-12-31,"January 1, 1988-December 31, 1988",range,Catalog coverage dates,Trade Policy and Market Access,Consider,Out of scope,Restricted - Possibly,Records may be closed under exemptions of the Presidential Records Act (PRA) and the Freedom of Information Act (FOIA). Withdrawal sheets in processed folders will indicate specific restrictions.,Unrestricted,not online,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,White House Office of Policy Development | Cooper Evans' Subject Files | Trade policy,Title-screened as outside the present foreign-economic scope; retained in the complete source ledger.,,"George H.W. Bush Library, Bush Presidential Records, White House Office of Policy Development, Cooper Evans' Subject Files, OA/ID 03832–007, U.S. Agricultural Trade & Development Mission to Singapore/Indonesia 1988.",https://catalog.archives.gov/id/509545294,
509545296,03832-010,2600796,GB-POD-010,Cooper Evans' Subject Files,03832,U.S. Agricultural Trade & Development Mission to Hong Kong and Republic of the Philippines 1988,1988-01-01,1988-12-31,"January 1, 1988-December 31, 1988",range,Catalog coverage dates,Trade Policy and Market Access,Consider,Out of scope,Restricted - Possibly,Records may be closed under exemptions of the Presidential Records Act (PRA) and the Freedom of Information Act (FOIA). Withdrawal sheets in processed folders will indicate specific restrictions.,Unrestricted,not online,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,White House Office of Policy Development | Cooper Evans' Subject Files | Trade policy,Title-screened as outside the present foreign-economic scope; retained in the complete source ledger.,,"George H.W. Bush Library, Bush Presidential Records, White House Office of Policy Development, Cooper Evans' Subject Files, OA/ID 03832–010, U.S. Agricultural Trade & Development Mission to Hong Kong and Republic of the Philippines 1988.",https://catalog.archives.gov/id/509545296,
509545591,05146-011,2600847,GB-POD-029,Johannes Kuttner Subject Files,05146,Fact Sheet on ADA [Americans with Disabilities Act] - 1988,1988-01-01,1988-12-31,"January 1, 1988-December 31, 1988",range,Catalog coverage dates,Trade Policy and Market Access,Consider,Out of scope,Restricted - Possibly,Records may be closed under exemptions of the Presidential Records Act (PRA) and the Freedom of Information Act (FOIA). Withdrawal sheets in processed folders will indicate specific restrictions.,Unrestricted,not online,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,White House Office of Policy Development | Johannes Kuttner Subject Files,Title-screened as outside the present foreign-economic scope; retained in the complete source ledger.,,"George H.W. Bush Library, Bush Presidential Records, White House Office of Policy Development, Johannes Kuttner Subject Files, OA/ID 05146–011, Fact Sheet on ADA [Americans with Disabilities Act] - 1988.",https://catalog.archives.gov/id/509545591,
509545592,05146-012,2600847,GB-POD-029,Johannes Kuttner Subject Files,05146,Comparison of '88 and '89 ADA [Americans with Disabilities Act],1988-01-01,1989-12-31,"January 1, 1988-December 31, 1989",range,Catalog coverage dates,Trade Policy and Market Access,Consider,Out of scope,Restricted - Possibly,Records may be closed under exemptions of the Presidential Records Act (PRA) and the Freedom of Information Act (FOIA). Withdrawal sheets in processed folders will indicate specific restrictions.,Unrestricted,not online,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,White House Office of Policy Development | Johannes Kuttner Subject Files,Title-screened as outside the present foreign-economic scope; retained in the complete source ledger.,,"George H.W. Bush Library, Bush Presidential Records, White House Office of Policy Development, Johannes Kuttner Subject Files, OA/ID 05146–012, Comparison of '88 and '89 ADA [Americans with Disabilities Act].",https://catalog.archives.gov/id/509545592,
509546145,06939-013,2600847,GB-POD-029,Johannes Kuttner Subject Files,06939,(Family Planning - 1988 Rule),1988-01-01,1988-12-31,"January 1, 1988-December 31, 1988",range,Catalog coverage dates,Trade Policy and Market Access,Consider,Out of scope,Restricted - Possibly,Records may be closed under exemptions of the Presidential Records Act (PRA) and the Freedom of Information Act (FOIA). Withdrawal sheets in processed folders will indicate specific restrictions.,Unrestricted,not online,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,White House Office of Policy Development | Johannes Kuttner Subject Files,Title-screened as outside the present foreign-economic scope; retained in the complete source ledger.,,"George H.W. Bush Library, Bush Presidential Records, White House Office of Policy Development, Johannes Kuttner Subject Files, OA/ID 06939–013, (Family Planning - 1988 Rule).",https://catalog.archives.gov/id/509546145,
509547973,23343-059,2600868,GB-POD-034,Emily Mead Subject Files,23343,Statement on Haiti 1/5/88,1988-01-05,1988-01-05,"January 5, 1988",day,Catalog coverage dates,Trade Policy and Market Access,Consider,Out of scope,Restricted - Possibly,Records may be closed under exemptions of the Presidential Records Act (PRA) and the Freedom of Information Act (FOIA). Withdrawal sheets in processed folders will indicate specific restrictions.,Unrestricted,not online,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,White House Office of Policy Development | Emily Mead Subject Files,Title-screened as outside the present foreign-economic scope; retained in the complete source ledger.,,"George H.W. Bush Library, Bush Presidential Records, White House Office of Policy Development, Emily Mead Subject Files, OA/ID 23343–059, Statement on Haiti 1/5/88.",https://catalog.archives.gov/id/509547973,
509548024,23351-058,2600868,GB-POD-034,Emily Mead Subject Files,23351,Space Policy Fact Sheet 2/11/88,1988-02-11,1988-02-11,"February 11, 1988",day,Catalog coverage dates,Trade Policy and Market Access,Consider,Out of scope,Restricted - Possibly,Records may be closed under exemptions of the Presidential Records Act (PRA) and the Freedom of Information Act (FOIA). Withdrawal sheets in processed folders will indicate specific restrictions.,Unrestricted,not online,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,White House Office of Policy Development | Emily Mead Subject Files,Title-screened as outside the present foreign-economic scope; retained in the complete source ledger.,,"George H.W. Bush Library, Bush Presidential Records, White House Office of Policy Development, Emily Mead Subject Files, OA/ID 23351–058, Space Policy Fact Sheet 2/11/88.",https://catalog.archives.gov/id/509548024,
509547974,23343-068,2600868,GB-POD-034,Emily Mead Subject Files,23343,Black Americans Salute to George Bush 3/21/88,1988-03-21,1988-03-21,"March 21, 1988",day,Catalog coverage dates,Trade Policy and Market Access,Consider,Out of scope,Restricted - Possibly,Records may be closed under exemptions of the Presidential Records Act (PRA) and the Freedom of Information Act (FOIA). Withdrawal sheets in processed folders will indicate specific restrictions.,Unrestricted,not online,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,White House Office of Policy Development | Emily Mead Subject Files,Title-screened as outside the present foreign-economic scope; retained in the complete source ledger.,,"George H.W. Bush Library, Bush Presidential Records, White House Office of Policy Development, Emily Mead Subject Files, OA/ID 23343–068, Black Americans Salute to George Bush 3/21/88.",https://catalog.archives.gov/id/509547974,
509548048,23359-011,2600868,GB-POD-034,Emily Mead Subject Files,23359,Noun Codes May-Nov ’88 Noriega / M,1988-05-01,1988-11-30,"May 1, 1988-November 30, 1988",range,Catalog coverage dates,Trade Policy and Market Access,Consider,Out of scope,Restricted - Possibly,Records may be closed under exemptions of the Presidential Records Act (PRA) and the Freedom of Information Act (FOIA). Withdrawal sheets in processed folders will indicate specific restrictions.,Unrestricted,not online,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,White House Office of Policy Development | Emily Mead Subject Files,Title-screened as outside the present foreign-economic scope; retained in the complete source ledger.,,"George H.W. Bush Library, Bush Presidential Records, White House Office of Policy Development, Emily Mead Subject Files, OA/ID 23359–011, Noun Codes May-Nov ’88 Noriega / M.",https://catalog.archives.gov/id/509548048,
509547975,23344-013,2600868,GB-POD-034,Emily Mead Subject Files,23344,Statement on the Commission of Wartime Relocation & Internment of Civilians Bill 6/6/88,1988-06-06,1988-06-06,"June 6, 1988",day,Catalog coverage dates,Trade Policy and Market Access,Consider,Out of scope,Restricted - Possibly,Records may be closed under exemptions of the Presidential Records Act (PRA) and the Freedom of Information Act (FOIA). Withdrawal sheets in processed folders will indicate specific restrictions.,Unrestricted,not online,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,White House Office of Policy Development | Emily Mead Subject Files,Title-screened as outside the present foreign-economic scope; retained in the complete source ledger.,,"George H.W. Bush Library, Bush Presidential Records, White House Office of Policy Development, Emily Mead Subject Files, OA/ID 23344–013, Statement on the Commission of Wartime Relocation & Internment of Civilians Bill 6/6/88.",https://catalog.archives.gov/id/509547975,
509547976,23344-017,2600868,GB-POD-034,Emily Mead Subject Files,23344,Statement on TV Marti 6/10/88,1988-06-10,1988-06-10,"June 10, 1988",day,Catalog coverage dates,Trade Policy and Market Access,Consider,Out of scope,Restricted - Possibly,Records may be closed under exemptions of the Presidential Records Act (PRA) and the Freedom of Information Act (FOIA). Withdrawal sheets in processed folders will indicate specific restrictions.,Unrestricted,not online,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,White House Office of Policy Development | Emily Mead Subject Files,Title-screened as outside the present foreign-economic scope; retained in the complete source ledger.,,"George H.W. Bush Library, Bush Presidential Records, White House Office of Policy Development, Emily Mead Subject Files, OA/ID 23344–017, Statement on TV Marti 6/10/88.",https://catalog.archives.gov/id/509547976,
509547977,23344-021,2600868,GB-POD-034,Emily Mead Subject Files,23344,Cuban American National Foundation 6/13/88,1988-06-13,1988-06-13,"June 13, 1988",day,Catalog coverage dates,Trade Policy and Market Access,Consider,Out of scope,Restricted - Possibly,Records may be closed under exemptions of the Presidential Records Act (PRA) and the Freedom of Information Act (FOIA). Withdrawal sheets in processed folders will indicate specific restrictions.,Unrestricted,not online,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,White House Office of Policy Development | Emily Mead Subject Files,Title-screened as outside the present foreign-economic scope; retained in the complete source ledger.,,"George H.W. Bush Library, Bush Presidential Records, White House Office of Policy Development, Emily Mead Subject Files, OA/ID 23344–021, Cuban American National Foundation 6/13/88.",https://catalog.archives.gov/id/509547977,
509547978,23344-036,2600868,GB-POD-034,Emily Mead Subject Files,23344,Statement on the AIDS Commission 6/28/88,1988-06-28,1988-06-28,"June 28, 1988",day,Catalog coverage dates,Trade Policy and Market Access,Consider,Out of scope,Restricted - Possibly,Records may be closed under exemptions of the Presidential Records Act (PRA) and the Freedom of Information Act (FOIA). Withdrawal sheets in processed folders will indicate specific restrictions.,Unrestricted,not online,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,White House Office of Policy Development | Emily Mead Subject Files,Title-screened as outside the present foreign-economic scope; retained in the complete source ledger.,,"George H.W. Bush Library, Bush Presidential Records, White House Office of Policy Development, Emily Mead Subject Files, OA/ID 23344–036, Statement on the AIDS Commission 6/28/88.",https://catalog.archives.gov/id/509547978,
509547979,23344-042,2600868,GB-POD-034,Emily Mead Subject Files,23344,Lithuanian Festival Kennebunkport Maine 7/10/88,1988-07-10,1988-07-10,"July 10, 1988",day,Catalog coverage dates,Trade Policy and Market Access,Consider,Out of scope,Restricted - Possibly,Records may be closed under exemptions of the Presidential Records Act (PRA) and the Freedom of Information Act (FOIA). Withdrawal sheets in processed folders will indicate specific restrictions.,Unrestricted,not online,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,White House Office of Policy Development | Emily Mead Subject Files,Title-screened as outside the present foreign-economic scope; retained in the complete source ledger.,,"George H.W. Bush Library, Bush Presidential Records, White House Office of Policy Development, Emily Mead Subject Files, OA/ID 23344–042, Lithuanian Festival Kennebunkport Maine 7/10/88.",https://catalog.archives.gov/id/509547979,
