"naid","workingStartDate","workingEndDate","dateBasis","title","localId","chapter","routing","markerStatus","hasOnlinePdf","pdfBytes","catalogPdfBytes","pdfByteBasis","accessStatus","memosToPresident","memosToScowcroft","memorandaOfConversation","meetingRecords","withdrawalSheets","economicSignalTotal","economySignals","financeSignals","tradeSignals","assistanceSanctionsSignals","energySignals","agricultureSignals","treasurySignals","archivalLocator","catalogUrl","pdfUrl"
"470761280","1991-04-04","1991-04-04","Catalog coverage dates","NSC/DC 264 - April 04, 1991 - NSC/DC Meeting on Philippine-American Cooperation Treaty, Keywords: Philippines, Economic Assistance [4]","90019-011","Monetary Policy, Debt, and International Institutions","Boundary review","verified","true","3381375","3381375","HTTP Content-Length","Restricted - Possibly","0","0","0","0","21","136","28","59","15","30","0","3","1","George H.W. Bush Library, Bush Presidential Records, National Security Council, H-Files, NSC/DC Meetings Files, OA/ID 90019–011, NSC/DC 264—April 04, 1991—NSC/DC Meeting on Philippine-American Cooperation Treaty, Keywords: Philippines, Economic Assistance [4].","https://catalog.archives.gov/id/470761280","https://catalog.archives.gov/medialz/presidential-libraries/bush/gb-nsc/H-Files/NSC-DC_Mtgs_312294079/41-bpr-nsc-hfiles-dc_mtgs-264_4-90019-011.pdf"
"470761281","1991-04-04","1991-04-04","Catalog coverage dates","NSC/DC 264 - April 04, 1991 - NSC/DC Meeting on Philippine-American Cooperation Treaty, Keywords: Philippines, Economic Assistance [5]","90019-012","Monetary Policy, Debt, and International Institutions","Boundary review","verified","true","8889493","8889493","HTTP Content-Length","Restricted - Possibly","0","1","0","0","18","141","25","56","20","27","0","3","10","George H.W. Bush Library, Bush Presidential Records, National Security Council, H-Files, NSC/DC Meetings Files, OA/ID 90019–012, NSC/DC 264—April 04, 1991—NSC/DC Meeting on Philippine-American Cooperation Treaty, Keywords: Philippines, Economic Assistance [5].","https://catalog.archives.gov/id/470761281","https://catalog.archives.gov/medialz/presidential-libraries/bush/gb-nsc/H-Files/NSC-DC_Mtgs_312294079/41-bpr-nsc-hfiles-dc_mtgs-264_5-90019-012.pdf"
"470761282","1991-04-05","1991-04-05","Catalog coverage dates","NSC/DC 265 - April 05, 1991 - NSC/DC Meeting on Iraqi Refugees, Keywords: Iraq","90019-013","Series context and cross-volume routing","Series context","verified","true","5561607","5561607","HTTP Content-Length","Restricted - Possibly","0","0","0","11","5","4","0","4","0","0","0","0","0","George H.W. Bush Library, Bush Presidential Records, National Security Council, H-Files, NSC/DC Meetings Files, OA/ID 90019–013, NSC/DC 265—April 05, 1991—NSC/DC Meeting on Iraqi Refugees, Keywords: Iraq.","https://catalog.archives.gov/id/470761282","https://catalog.archives.gov/medialz/presidential-libraries/bush/gb-nsc/H-Files/NSC-DC_Mtgs_312294079/41-bpr-nsc-hfiles-dc_mtgs-265-90019-013.pdf"
"470761283","1991-04-06","1991-04-06","Catalog coverage dates","NSC/DC 265A - April 06, 1991 - NSC/DC Meeting re: Persian Gulf Humanitarian Assistance via SVTS, Keywords: Persian Gulf Iraq","90019-014","Series context and cross-volume routing","Series context","verified","true","4978875","4978875","HTTP Content-Length","Restricted - Possibly","0","0","0","2","3","4","1","3","0","0","0","0","0","George H.W. Bush Library, Bush Presidential Records, National Security Council, H-Files, NSC/DC Meetings Files, OA/ID 90019–014, NSC/DC 265A—April 06, 1991—NSC/DC Meeting re: Persian Gulf Humanitarian Assistance via SVTS, Keywords: Persian Gulf Iraq.","https://catalog.archives.gov/id/470761283","https://catalog.archives.gov/medialz/presidential-libraries/bush/gb-nsc/H-Files/NSC-DC_Mtgs_312294079/41-bpr-nsc-hfiles-dc_mtgs-265a-90019-014.pdf"
"470761285","1991-04-08","1991-04-08","Catalog coverage dates","NSC/DC 267 - April 08, 1991 - NSC/DC Meeting on Iraqi Refugees and Implementation of UNSCR 687 via SVTS, Keywords: Iraq, Refugees, UN","90019-016","Series context and cross-volume routing","Series context","verified","true","3631026","3631026","HTTP Content-Length","Restricted - Possibly","0","0","0","9","4","8","0","4","1","1","2","0","0","George H.W. Bush Library, Bush Presidential Records, National Security Council, H-Files, NSC/DC Meetings Files, OA/ID 90019–016, NSC/DC 267—April 08, 1991—NSC/DC Meeting on Iraqi Refugees and Implementation of UNSCR 687 via SVTS, Keywords: Iraq, Refugees, UN.","https://catalog.archives.gov/id/470761285","https://catalog.archives.gov/medialz/presidential-libraries/bush/gb-nsc/H-Files/NSC-DC_Mtgs_312294079/41-bpr-nsc-hfiles-dc_mtgs-267-90019-016.pdf"
"470761286","1991-04-08","1991-04-08","Catalog coverage dates","NSC/DC 268 - April 08, 1991 - NSC/DC Meeting on Iraqi Refugees via SVTS, Keywords: Iraq, Refugees","90019-017","Series context and cross-volume routing","Series context","verified","true","21797914","21797914","HTTP Content-Length","Restricted - Possibly","12","4","0","9","18","73","11","21","7","19","2","13","0","George H.W. Bush Library, Bush Presidential Records, National Security Council, H-Files, NSC/DC Meetings Files, OA/ID 90019–017, NSC/DC 268—April 08, 1991—NSC/DC Meeting on Iraqi Refugees via SVTS, Keywords: Iraq, Refugees.","https://catalog.archives.gov/id/470761286","https://catalog.archives.gov/medialz/presidential-libraries/bush/gb-nsc/H-Files/NSC-DC_Mtgs_312294079/41-bpr-nsc-hfiles-dc_mtgs-268-90019-017.pdf"
"470761287","1991-04-09","1991-04-09","Catalog coverage dates","NSC/DC 269 - April 09, 1991 - NSC/DC Meeting on Iraqi Refugees via SVTS, Keywords: Iraq, Refugees","90019-018","Series context and cross-volume routing","Series context","verified","true","3030488","3030488","Catalog objectFileSize","Restricted - Possibly","0","0","0","9","3","3","0","3","0","0","0","0","0","George H.W. Bush Library, Bush Presidential Records, National Security Council, H-Files, NSC/DC Meetings Files, OA/ID 90019–018, NSC/DC 269—April 09, 1991—NSC/DC Meeting on Iraqi Refugees via SVTS, Keywords: Iraq, Refugees.","https://catalog.archives.gov/id/470761287","https://catalog.archives.gov/medialz/presidential-libraries/bush/gb-nsc/H-Files/NSC-DC_Mtgs_312294079/41-bpr-nsc-hfiles-dc_mtgs-269-90019-018.pdf"
"470761288","1991-04-10","1991-04-10","Catalog coverage dates","NSC/DC 270 - April 10, 1991 - NSC/DC Meeting on Weapons of Mass Destruction in Middle East, Keywords: Middle East, Arms Control, CBW, Nuclear Weapons","90019-019","Series context and cross-volume routing","Series context","verified","true","16043363","16043363","HTTP Content-Length","Restricted - Possibly","0","0","0","6","17","72","4","16","41","4","7","0","0","George H.W. Bush Library, Bush Presidential Records, National Security Council, H-Files, NSC/DC Meetings Files, OA/ID 90019–019, NSC/DC 270—April 10, 1991—NSC/DC Meeting on Weapons of Mass Destruction in Middle East, Keywords: Middle East, Arms Control, CBW, Nuclear Weapons.","https://catalog.archives.gov/id/470761288","https://catalog.archives.gov/medialz/presidential-libraries/bush/gb-nsc/H-Files/NSC-DC_Mtgs_312294079/41-bpr-nsc-hfiles-dc_mtgs-270-90019-019.pdf"
"470761289","1991-04-12","1991-04-12","Catalog coverage dates","NSC/DC 271 - April 12, 1991 - NSC/DC Meeting on Afghanistan, Keywords: Afghanistan (File located @ LM)","90019-020","Series context and cross-volume routing","Series context","verified","true","1346413","1346413","HTTP Content-Length","Restricted - Possibly","0","0","0","4","4","4","0","3","0","1","0","0","0","George H.W. Bush Library, Bush Presidential Records, National Security Council, H-Files, NSC/DC Meetings Files, OA/ID 90019–020, NSC/DC 271—April 12, 1991—NSC/DC Meeting on Afghanistan, Keywords: Afghanistan (File located @ LM).","https://catalog.archives.gov/id/470761289","https://catalog.archives.gov/medialz/presidential-libraries/bush/gb-nsc/H-Files/NSC-DC_Mtgs_312294079/41-bpr-nsc-hfiles-dc_mtgs-271-90019-020.pdf"
"470761290","1991-04-15","1991-04-15","Catalog coverage dates","NSC/DC 272 - April 15, 1991 - NON, Keywords: NON (File located @ LM)","90019-021","Series context and cross-volume routing","Series context","verified","true","437741","437741","HTTP Content-Length","Restricted - Possibly","0","0","0","0","0","0","0","0","0","0","0","0","0","George H.W. Bush Library, Bush Presidential Records, National Security Council, H-Files, NSC/DC Meetings Files, OA/ID 90019–021, NSC/DC 272—April 15, 1991—NON, Keywords: NON (File located @ LM).","https://catalog.archives.gov/id/470761290","https://catalog.archives.gov/medialz/presidential-libraries/bush/gb-nsc/H-Files/NSC-DC_Mtgs_312294079/41-bpr-nsc-hfiles-dc_mtgs-272-90019-021.pdf"
"470761291","1991-04-17","1991-04-17","Catalog coverage dates","NSC/DC 273 - April 17, 1991 - NSC/DC Meeting on sensitive subject, Keywords: NON (File located @ NLMS)","90019-022","Series context and cross-volume routing","Series context","verified","true","426746","426746","HTTP Content-Length","Restricted - Possibly","0","0","0","0","0","0","0","0","0","0","0","0","0","George H.W. Bush Library, Bush Presidential Records, National Security Council, H-Files, NSC/DC Meetings Files, OA/ID 90019–022, NSC/DC 273—April 17, 1991—NSC/DC Meeting on sensitive subject, Keywords: NON (File located @ NLMS).","https://catalog.archives.gov/id/470761291","https://catalog.archives.gov/medialz/presidential-libraries/bush/gb-nsc/H-Files/NSC-DC_Mtgs_312294079/41-bpr-nsc-hfiles-dc_mtgs-273-90019-022.pdf"
"470761292","1991-04-18","1991-04-18","Catalog coverage dates","NSC/DC 273A - April 18, 1991 - NSC/DC Meeting on Iraqi Refugees via SVTS, Keywords: Iraq, Refugees","90019-023","Series context and cross-volume routing","Series context","verified","true","1589994","1589994","HTTP Content-Length","Restricted - Possibly","0","0","0","2","2","1","0","1","0","0","0","0","0","George H.W. Bush Library, Bush Presidential Records, National Security Council, H-Files, NSC/DC Meetings Files, OA/ID 90019–023, NSC/DC 273A—April 18, 1991—NSC/DC Meeting on Iraqi Refugees via SVTS, Keywords: Iraq, Refugees.","https://catalog.archives.gov/id/470761292","https://catalog.archives.gov/medialz/presidential-libraries/bush/gb-nsc/H-Files/NSC-DC_Mtgs_312294079/41-bpr-nsc-hfiles-dc_mtgs-273a-90019-023.pdf"
"470761294","1991-04-23","1991-04-23","Catalog coverage dates","NSC/DC 275 - April 23, 1991 - NSC/DC Meeting on Iraqi Refugees via SVTS, Keywords: Iraq, Refugees","90019-025","Series context and cross-volume routing","Series context","verified","true","2024486","2024486","HTTP Content-Length","Restricted - Possibly","0","0","0","2","3","3","0","2","0","0","0","0","1","George H.W. Bush Library, Bush Presidential Records, National Security Council, H-Files, NSC/DC Meetings Files, OA/ID 90019–025, NSC/DC 275—April 23, 1991—NSC/DC Meeting on Iraqi Refugees via SVTS, Keywords: Iraq, Refugees.","https://catalog.archives.gov/id/470761294","https://catalog.archives.gov/medialz/presidential-libraries/bush/gb-nsc/H-Files/NSC-DC_Mtgs_312294079/41-bpr-nsc-hfiles-dc_mtgs-275-90019-025.pdf"
"470761284","1991-04-30","1991-04-30","Catalog coverage dates","NSC/DC 266 - April 30, 1991 - NSC/DC Meeting on Kurdish Refugees, Keywords: Iraq, Refugees","90019-015","Series context and cross-volume routing","Series context","verified","true","2299170","2299170","HTTP Content-Length","Restricted - Possibly","0","0","0","10","1","1","0","1","0","0","0","0","0","George H.W. Bush Library, Bush Presidential Records, National Security Council, H-Files, NSC/DC Meetings Files, OA/ID 90019–015, NSC/DC 266—April 30, 1991—NSC/DC Meeting on Kurdish Refugees, Keywords: Iraq, Refugees.","https://catalog.archives.gov/id/470761284","https://catalog.archives.gov/medialz/presidential-libraries/bush/gb-nsc/H-Files/NSC-DC_Mtgs_312294079/41-bpr-nsc-hfiles-dc_mtgs-266-90019-015.pdf"
"470761293","1991-05-02","1991-05-02","Catalog coverage dates","NSC/DC 274 - May 02, 1991 - NSC/DC Meeting on Iraqi Refugees via SVTS, Keywords: Iraq, Refugees","90019-024","Series context and cross-volume routing","Series context","verified","true","1942111","1942111","Catalog objectFileSize","Restricted - Possibly","0","0","0","7","2","1","0","1","0","0","0","0","0","George H.W. Bush Library, Bush Presidential Records, National Security Council, H-Files, NSC/DC Meetings Files, OA/ID 90019–024, NSC/DC 274—May 02, 1991—NSC/DC Meeting on Iraqi Refugees via SVTS, Keywords: Iraq, Refugees.","https://catalog.archives.gov/id/470761293","https://catalog.archives.gov/medialz/presidential-libraries/bush/gb-nsc/H-Files/NSC-DC_Mtgs_312294079/41-bpr-nsc-hfiles-dc_mtgs-274-90019-024.pdf"
"470761295","1991-05-02","1991-05-02","Catalog coverage dates","NSC/DC 276 - May 02, 1991 - NSC/DC Meeting on Gulf Security Cooperation, Keywords: Persian Gulf, Security Assistance","90019-026","Series context and cross-volume routing","Series context","verified","true","18604073","18604072","HTTP Content-Length","Restricted - Possibly","0","1","0","9","49","63","0","44","8","0","4","0","7","George H.W. Bush Library, Bush Presidential Records, National Security Council, H-Files, NSC/DC Meetings Files, OA/ID 90019–026, NSC/DC 276—May 02, 1991—NSC/DC Meeting on Gulf Security Cooperation, Keywords: Persian Gulf, Security Assistance.","https://catalog.archives.gov/id/470761295","https://catalog.archives.gov/medialz/presidential-libraries/bush/gb-nsc/H-Files/NSC-DC_Mtgs_312294079/41-bpr-nsc-hfiles-dc_mtgs-276-90019-026.pdf"
"470761296","1991-05-08","1991-05-08","Catalog coverage dates","NSC/DC 277 - May 08, 1991 - NSC/DC Meeting on Iraqi Refugees, Keywords: Iraq","90019-027","Series context and cross-volume routing","Series context","verified","true","4429921","4429921","HTTP Content-Length","Restricted - Possibly","0","0","0","11","5","9","0","4","0","4","1","0","0","George H.W. Bush Library, Bush Presidential Records, National Security Council, H-Files, NSC/DC Meetings Files, OA/ID 90019–027, NSC/DC 277—May 08, 1991—NSC/DC Meeting on Iraqi Refugees, Keywords: Iraq.","https://catalog.archives.gov/id/470761296","https://catalog.archives.gov/medialz/presidential-libraries/bush/gb-nsc/H-Files/NSC-DC_Mtgs_312294079/41-bpr-nsc-hfiles-dc_mtgs-277-90019-027.pdf"
"352356450","1991-05-08","1991-05-08","Folder title date","NSC/DC 278 - May 08, 1991 - NSC/DC Meeting on Strategic Petroleum Reserve / SPR, Keywords: Oil, Energy","90019-028","Monetary Policy, Debt, and International Institutions","Volume XXX review","verified","true","16550538","16550538","HTTP Content-Length","Restricted - Possibly","0","0","0","11","2","166","0","6","2","1","145","0","12","George H.W. Bush Library, Bush Presidential Records, National Security Council, H-Files, NSC/DC Meetings Files, OA/ID 90019–028, NSC/DC 278—May 08, 1991—NSC/DC Meeting on Strategic Petroleum Reserve / SPR, Keywords: Oil, Energy.","https://catalog.archives.gov/id/352356450","https://catalog.archives.gov/medialz/presidential-libraries/bush/gb-nsc/H-Files/NSC-DC_Mtgs_312294079/41-bpr-nsc-hfiles-dc_mtgs-278-90019-028.pdf"
"470761297","1991-05-13","1991-05-13","Catalog coverage dates","NSC/DC 279 - May 13, 1991 - NSC/DC Meeting on Iraqi Refugees, Keywords: Iraq, Refugees","90019-029","Series context and cross-volume routing","Series context","verified","true","2395536","2395536","HTTP Content-Length","Restricted - Possibly","0","0","0","10","2","1","0","1","0","0","0","0","0","George H.W. Bush Library, Bush Presidential Records, National Security Council, H-Files, NSC/DC Meetings Files, OA/ID 90019–029, NSC/DC 279—May 13, 1991—NSC/DC Meeting on Iraqi Refugees, Keywords: Iraq, Refugees.","https://catalog.archives.gov/id/470761297","https://catalog.archives.gov/medialz/presidential-libraries/bush/gb-nsc/H-Files/NSC-DC_Mtgs_312294079/41-bpr-nsc-hfiles-dc_mtgs-279-90019-029.pdf"
"470761298","1991-05-17","1991-05-17","Catalog coverage dates","NSC/DC 280 - May 17, 1991 - NSC/DC Meeting on Libya, Keywords: Libya","90019-030","Series context and cross-volume routing","Series context","verified","true","9007996","9007996","HTTP Content-Length","Restricted - Possibly","0","0","0","17","17","21","1","15","2","1","0","0","2","George H.W. Bush Library, Bush Presidential Records, National Security Council, H-Files, NSC/DC Meetings Files, OA/ID 90019–030, NSC/DC 280—May 17, 1991—NSC/DC Meeting on Libya, Keywords: Libya.","https://catalog.archives.gov/id/470761298","https://catalog.archives.gov/medialz/presidential-libraries/bush/gb-nsc/H-Files/NSC-DC_Mtgs_312294079/41-bpr-nsc-hfiles-dc_mtgs-280-90019-030.pdf"
"470761299","1991-05-17","1991-05-17","Catalog coverage dates","NSC/DC 281 - May 17, 1991 - NSC/DC Meeting on Low Intensity Conflict / LIC, Keywords: Low Intensity Conflict [1]","90019-031","Series context and cross-volume routing","Series context","verified","true","14268888","14268888","HTTP Content-Length","Restricted - Possibly","0","0","0","0","24","58","17","23","2","1","0","1","14","George H.W. Bush Library, Bush Presidential Records, National Security Council, H-Files, NSC/DC Meetings Files, OA/ID 90019–031, NSC/DC 281—May 17, 1991—NSC/DC Meeting on Low Intensity Conflict / LIC, Keywords: Low Intensity Conflict [1].","https://catalog.archives.gov/id/470761299","https://catalog.archives.gov/medialz/presidential-libraries/bush/gb-nsc/H-Files/NSC-DC_Mtgs_312294079/41-bpr-nsc-hfiles-dc_mtgs-281_1-90019-031.pdf"
